자율	[미디어펜=구태경 기자] 해운과 조선, AI 산업을 하나의 데이터 축으로 묶는 민관 협력체계가 출범했다. 정부와 업계는	자율	운항선박을 차세대 조선·해운 산업의 핵심 성장축으로 규정하고, 실증 데이터 공유와 공동 전략 수립을 통해 글로벌 기술 주도권 확보에 나선다는 구상이다.
자율	수립을 통해 글로벌 기술 주도권 확보에 나선다는 구상이다. | | | | | ▲ 해양수산부와 산업통상자원부가 29일 서울 롯데호텔에서 ‘	자율	운항선박 M.AX 얼라이언스 전략회의’를 열고, 민관 합동 자율운항선박 협력체계를 공식 가동했다./사진=해양수산부 | 해양수산부와 산업통상자원부는 29일 서울 롯데호텔에서 ‘자율운
자율	나선다는 구상이다. | | | | | ▲ 해양수산부와 산업통상자원부가 29일 서울 롯데호텔에서 ‘자율운항선박 M.AX 얼라이언스 전략회의’를 열고, 민관 합동	자율	운항선박 협력체계를 공식 가동했다./사진=해양수산부 | 해양수산부와 산업통상자원부는 29일 서울 롯데호텔에서 ‘자율운항선박 M.AX 얼라이언스 전략회의’를 열고, 민관 합동 자율운
자율	‘자율운항선박 M.AX 얼라이언스 전략회의’를 열고, 민관 합동 자율운항선박 협력체계를 공식 가동했다./사진=해양수산부 | 해양수산부와 산업통상자원부는 29일 서울 롯데호텔에서 ‘	자율	운항선박 M.AX 얼라이언스 전략회의’를 열고, 민관 합동 자율운항선박 협력체계를 공식 가동했다. 이날 회의에는 해운·조선·AI 기업과 대학, 연구기관 등 50여 개
자율	 자율운항선박 협력체계를 공식 가동했다./사진=해양수산부 | 해양수산부와 산업통상자원부는 29일 서울 롯데호텔에서 ‘자율운항선박 M.AX 얼라이언스 전략회의’를 열고, 민관 합동	자율	운항선박 협력체계를 공식 가동했다. 이날 회의에는 해운·조선·AI 기업과 대학, 연구기관 등 50여 개 기관에서 100여 명이 참석했다. 해수부 장관 직무대행과
자율	해운·조선·AI 기업과 대학, 연구기관 등 50여 개 기관에서 100여 명이 참석했다. 해수부 장관 직무대행과 산업부 장관, 해운·조선업계 대표가 한자리에 모여	자율	운항선박을 주제로 공동 전략을 논의한 것은 이번이 처음이다. 정부는 이를 계기로 해운과 조선, AI 산업을 아우르는 ‘원팀’ 구도를 본격화한다는 방침이다.
자율	공동 전략을 논의한 것은 이번이 처음이다. 정부는 이를 계기로 해운과 조선, AI 산업을 아우르는 ‘원팀’ 구도를 본격화한다는 방침이다. M.AX 얼라이언스는	자율	운항선박 실증 데이터를 공동으로 축적·활용하는 민관 협력 플랫폼이다. 그간 정부는 자율운항선박 기술개발 1단계를 통해 국제항로 실증 등 성과를 냈지만, 업계에서는
자율	조선, AI 산업을 아우르는 ‘원팀’ 구도를 본격화한다는 방침이다. M.AX 얼라이언스는 자율운항선박 실증 데이터를 공동으로 축적·활용하는 민관 협력 플랫폼이다. 그간 정부는	자율	운항선박 기술개발 1단계를 통해 국제항로 실증 등 성과를 냈지만, 업계에서는 2단계 도약을 위해 대규모 실증 데이터 확보와 공유가 필요하다는 요구가
자율	연구기관, 네이버와 KT 등 AI 기업까지 참여하고 있다. 조선사의 설계·시운전 데이터, 해운사의 실제 운항 데이터, AI 기업의 알고리즘 역량을 결합해	자율	운항 AI의 신뢰성과 완성도를 높이는 구조다. 한국해양진흥공사와 한국산업기술기획평가원은 이날 업무협약을 체결하고 얼라이언스 운영과 생태계 조성을 지원하기로 했다. 정부는 내년부터
자율	과 완성도를 높이는 구조다. 한국해양진흥공사와 한국산업기술기획평가원은 이날 업무협약을 체결하고 얼라이언스 운영과 생태계 조성을 지원하기로 했다. 정부는 내년부터 세계 최대 규모의	자율	운항선박 AI 학습용 공공 데이터셋 구축을 위한 실증사업에 착수하고, 예비타당성조사를 면제받은 ‘AI 완전자율운항선박 기술개발’ 사업도 본격 추진할 계획이다. 얼라이언스 논의
자율	지원하기로 했다. 정부는 내년부터 세계 최대 규모의 자율운항선박 AI 학습용 공공 데이터셋 구축을 위한 실증사업에 착수하고, 예비타당성조사를 면제받은 ‘AI 완전	자율	운항선박 기술개발’ 사업도 본격 추진할 계획이다. 얼라이언스 논의 결과는 향후 정부 지원사업과 제도 개선에 반영된다. 이와 함께 해운과 조선업계의 협력도
자율	께 해운과 조선업계의 협력도 제도화된다. 한국해운협회와 한국조선해양플랜트협회는 이날 상생발전 협약을 체결하고, 내년 1분기부터 ‘해운조선 상생발전 전략협의회’를 가동하기로 했다.	자율	운항선박과 친환경선박 기술개발, 해사 클러스터 육성, 전문인력 양성 등 협력 과제를 공동 추진하고, 국적선사와 국내 조선소 간 선박 건조 협력도
자율	말했다. | | | | | ▲ 김성범 해수부 장관 직무대행이 축사를 하고 있다./사진=해수부 | 김성범 해수부 장관 직무대행은 “	자율	운항선박은 해운과 조선 산업의 패러다임을 바꿀 게임 체인저”라며 “더 빠르고 실질적인 성과가 나올 수 있도록 적극 뒷받침하겠다”고 밝혔다. [미디어펜=구태경 기자]
