자립	정 장애인을 위한 지원 및 서비스 법(Lagen om stöd och service till vissa funktionshindrade, 이하 LSS)'은 장애인의 사회적 참여와	자립	을 법적 권리로 명확히 보장하면서 장애인 복지의 패러다임을 크게 바꾸었다. LSS는 크게 세 가지 장애 그룹을 대상으로 한다. 첫 번째는
자립	장애가 지속된 사람, 마지막으로는 일상생활에서 큰 어려움을 겪는 신체적·정신적 중증 장애를 가진 사람이다. 이들에게 제공되는 지원은 단순한 돌봄 차원을 넘어,	자립	생활을 보장하고 사회 구성원으로서의 적극적 참여를 촉진하는 것이 목표다. LSS의 개인 활동 보조 서비스는 장애인의 구체적 욕구를 반영하여 철저히 맞춤형으로
자립	가정을 방문한다. 이러한 서비스는 가족 구성원의 번아웃을 예방하고, 돌봄 지속 가능성을 높이는 데 중요한 역할을 한다. 특별 주거지는 중증 장애인이	자립	적인 생활을 영위할 수 있도록 LSS 제도 하에서 제공되는 맞춤형 주거 서비스이다. 이 주거지는 일반적인 주택 구조를 기반으로 하되, 이동
자립	응급 대응도 가능하도록 운영된다. 예를 들어, 한 특별 주거지에서는 발달장애 성인 4명이 각자의 방에서 생활하면서 매일 함께 요리하거나 산책을 나가며,	자립	적인 삶을 영위하는 동시에 공동체 일원으로서의 정체성도 유지하고 있다. 이러한 주거 형태는 장애인이 지역사회 내에서 존엄과 자립을 보장받으며 살아갈 수
자립	함께 요리하거나 산책을 나가며, 자립적인 삶을 영위하는 동시에 공동체 일원으로서의 정체성도 유지하고 있다. 이러한 주거 형태는 장애인이 지역사회 내에서 존엄과	자립	을 보장받으며 살아갈 수 있는 핵심 기반으로 작용하고 있다. 이동 지원은 앞서 언급한 교통보조 서비스와 연계되며, 장애인의 상황에 따라 특수
자립	조정과 손 조작 운전장치 설치를 지원하며, 비용은 대부분 지방정부가 부담한다. 이와 같은 조치는 단순한 이동권 보장을 넘어, 장애인의 사회적 자율성과	자립	 생활을 실현하는 중요한 기반이 된다. 성인 대상 시설형 거주는 자립이 어려운 성인 장애인을 위해 제공되는 생활 시설로, LSS 법에
자립	이와 같은 조치는 단순한 이동권 보장을 넘어, 장애인의 사회적 자율성과 자립 생활을 실현하는 중요한 기반이 된다. 성인 대상 시설형 거주는	자립	이 어려운 성인 장애인을 위해 제공되는 생활 시설로, LSS 법에 따라 생활 보조와 일상 관리, 사회적 활동이 통합적으로 이루어지는 공간이다.
자립	프로그램에 참여하고, 저녁에는 담당 사회복지사 및 생활보조인과 함께 일정을 계획한다. 이러한 시설은 단순한 보호의 공간을 넘어, 성인 장애인의 지속 가능한	자립	생활을 위한 중간 단계의 거주모델로 기능하고 있다. 일상생활 보조는 장애인이 식사, 세면, 의복 착용, 정리 정돈, 건강관리 등 일상생활의 기본적인
자립	마친 뒤 직장에 출근하며, 퇴근 후에는 함께 식사를 준비하고 주간 계획을 점검한다. 이러한 일상 보조는 장애인의 생활 리듬을 안정적으로 유지하고,	자립	성과 자존감을 높이는 데 기여한다. 직업 및 여가 활동 지원 항목은 장애인이 사회 속에서 생산적이고 즐거운 일상을 영위할 수 있도록
자립	및 코칭이 제공된다. 여가 활동 지원은 스포츠, 문화, 예술 프로그램 등으로 구성되며, 지역사회 시설이나 기관과 협력하여 접근성을 높인다. 또한 장애인의	자립	을 돕기 위해 LSS는 장애인보조공학기구 지원 제도를 운영한다. 휠체어, 보행기, 의사소통 보조기구 등 장애인이 일상생활에서 필요로 하는 보조기구를 제공하고, 지속적인
자립	오남용이나 품질 관리와 같은 현실적 문제도 있다. 하지만 이는 지속적인 평가와 제도 개선으로 극복해 가고 있다. 스웨덴의 LSS 제도는 장애인의	자립	과 참여를 '권리'로 명확히 규정하고, 장애인이 동등한 사회 구성원으로서 살 수 있도록 국가가 적극적으로 뒷받침하는 좋은 사례다. 우리나라의 장애인 복지
자립	투명성과 평가 체계의 표준화가 필요한 점을 스웨덴 사례를 통해 배울 수 있을 것이다. 앞으로 우리나라도 스웨덴의 사례를 참고하여 장애인의 실질적인	자립	과 사회 참여 보장을 위한 제도적 기반을 더욱 강화하고, 지속 가능한 재정 마련과 서비스 질 관리를 위한 투명한 시스템 구축이라는
