자율	미국 시뮬레이션, 완전	자율	주행차가 확산되더라도 향후 10년간 미국 전체 교통사고 발생 규모는 제한적으로만 감소할 것이라는 시뮬레이션 연구 결과가 나왔다. 사고 위험이 낮은 기술로
자율	향후 10년간 미국 전체 교통사고 발생 규모는 제한적으로만 감소할 것이라는 시뮬레이션 연구 결과가 나왔다. 사고 위험이 낮은 기술로 평가받는 완전	자율	주행차가 보급되더라도, 단기간에 교통사고 구조를 근본적으로 바꾸기는 어렵다는 분석이다. 캐나다 토론토대학교 의과대학 아르만 말호트라 교수 등 공동연구진은 완전자율주행차 도입이 20
자율	술로 평가받는 완전자율주행차가 보급되더라도, 단기간에 교통사고 구조를 근본적으로 바꾸기는 어렵다는 분석이다. 캐나다 토론토대학교 의과대학 아르만 말호트라 교수 등 공동연구진은 완전	자율	주행차 도입이 2025년부터 2035년까지 미국의 교통사고 발생에 미치는 영향을 예측했다. 연구진은 2009년부터 2023년까지 미국 고속도로교통안전청과 연방고속도로청이 공개한 교
자율	연구진은 2009년부터 2023년까지 미국 고속도로교통안전청과 연방고속도로청이 공개한 교통사고 통계를 바탕으로, 2025~2035년 사고 발생 추이를 선형회귀로 추정한 뒤 여기에	자율	주행차 도입 시나리오를 적용했다. 분석에서는 완전자율주행차 도입률과 함께, 자율주행차가 인간 운전자에 비해 사고 위험을 얼마나 낮출 수 있는지를 나타내는 상대위험감소율(RRR)을
자율	통안전청과 연방고속도로청이 공개한 교통사고 통계를 바탕으로, 2025~2035년 사고 발생 추이를 선형회귀로 추정한 뒤 여기에 자율주행차 도입 시나리오를 적용했다. 분석에서는 완전	자율	주행차 도입률과 함께, 자율주행차가 인간 운전자에 비해 사고 위험을 얼마나 낮출 수 있는지를 나타내는 상대위험감소율(RRR)을 핵심 변수로 설정했다. 완전자율주행차 도입률은
자율	공개한 교통사고 통계를 바탕으로, 2025~2035년 사고 발생 추이를 선형회귀로 추정한 뒤 여기에 자율주행차 도입 시나리오를 적용했다. 분석에서는 완전자율주행차 도입률과 함께,	자율	주행차가 인간 운전자에 비해 사고 위험을 얼마나 낮출 수 있는지를 나타내는 상대위험감소율(RRR)을 핵심 변수로 설정했다. 완전자율주행차 도입률은 2035년 기준 미국
자율	분석에서는 완전자율주행차 도입률과 함께, 자율주행차가 인간 운전자에 비해 사고 위험을 얼마나 낮출 수 있는지를 나타내는 상대위험감소율(RRR)을 핵심 변수로 설정했다. 완전	자율	주행차 도입률은 2035년 기준 미국 전체 차량 주행거리(VMT)의 1%, 2.5%, 5%, 10%에 도달하는 네 가지 시나리오로 가정됐다. 상대위험감소율은 자율주행차가 인간
자율	로 설정했다. 완전자율주행차 도입률은 2035년 기준 미국 전체 차량 주행거리(VMT)의 1%, 2.5%, 5%, 10%에 도달하는 네 가지 시나리오로 가정됐다. 상대위험감소율은	자율	주행차가 인간 운전자 대비 사고 위험을 50% 또는 80% 줄인다는 두 가지 가정으로 설정됐다. 분석 결과, 가장 보수적인 시나리오인 도입률
자율	시나리오에서 사고 감소 효과가 관찰되기는 했지만, 그 변화 폭은 기존 교통사고 추세 예측의 95% 신뢰구간 안에 머물렀다고 밝혔다. 이는 완전	자율	주행차 도입이 교통사고 감소 방향과는 일치하지만, 단기간에 사고 발생 구조를 뚜렷하게 전환할 수준의 효과로 해석하기는 어렵다는 의미다. 연구진은 현재 완전자율주행차가
자율	완전자율주행차 도입이 교통사고 감소 방향과는 일치하지만, 단기간에 사고 발생 구조를 뚜렷하게 전환할 수준의 효과로 해석하기는 어렵다는 의미다. 연구진은 현재 완전	자율	주행차가 주로 도심 환경에서 운행되고 있다는 점도 함께 지적했다. 사고 발생률과 치명률이 더 높은 고속도로 주행 비중이 낮은 현실을 고려하면,
자율	주행 비중이 낮은 현실을 고려하면, 중증 사고나 사망 사고 감소 효과는 예측치보다 더 제한적일 가능성이 있다고 설명했다. 또한 이번 분석에서는	자율	주행차의 상대위험감소율이 시간에 따라 변하지 않는다고 가정했지만, 실제 효과는 기술 발전 속도와 규제, 운행 환경 변화에 따라 달라질 수 있다고
자율	따라 변하지 않는다고 가정했지만, 실제 효과는 기술 발전 속도와 규제, 운행 환경 변화에 따라 달라질 수 있다고 덧붙였다. 연구진은 완전	자율	주행차 도입이 교통사고 감소에 기여할 가능성 자체는 확인됐지만, 정책 판단과 안전 규제 설계를 위해서는 장기간에 걸친 실제 주행 안전 데이터
