otonomi		“Otonomi”	kelimesi uzun yıllardır proleter kurtuluş davası ile bağlantılı olarak kullanılmaktadır. Komünist Manifesto’da Marx işçi hareketini “büyük çoğunluğun, büyük çoğunluğun çıkarına
otonomi	On the Political Capacity of the Working Classes (1865) adlı eserinde, herhangi bir sınıfın belirli bir şekilde hareket edebilmesi için	otonominin	üç gerekliliğini yerine getirmesi gerektiğini ileri sürdü: Kendisinin bilincinde olmalı, bu bilincin bir sonucu olarak “fikrini” olumlamalı, yani “varlığının yasasının”
otonomi	bir dergileri olan bir grup Alman anarşist sürgün vardı. 1920’de Marksist Karl Korsch, daha sonra 1936’nın liberteryen kolektiflerinde keşfedeceği “endüstriyel	otonomiyi”	daha yüksek bir sosyalleşme biçimi olarak tanımladı. İşçi konseylerinin teorisyeni Pannekoek, (Marx gibi) “öz-etkinlik” yerine, işçilerin bağımsız eylemine, öz-yönetimlerine atıfta
otonomi	bir sosyalleşme biçimi olarak tanımladı. İşçi konseylerinin teorisyeni Pannekoek, (Marx gibi) “öz-etkinlik” yerine, işçilerin bağımsız eylemine, öz-yönetimlerine atıfta bulunarak, işçi	otonomisiyle	aynı şeyi ifade etmiştir. Bugün, “otonomi” ya da “otonom” kelimelerinin her türlü durumda ve çok farklı niyetlerle kullanılması, açıklığa kavuşturmaktan
otonomi	konseylerinin teorisyeni Pannekoek, (Marx gibi) “öz-etkinlik” yerine, işçilerin bağımsız eylemine, öz-yönetimlerine atıfta bulunarak, işçi otonomisiyle aynı şeyi ifade etmiştir. Bugün,	“otonomi”	ya da “otonom” kelimelerinin her türlü durumda ve çok farklı niyetlerle kullanılması, açıklığa kavuşturmaktan çok bir kafa karışıklığı faktörüdür. Bir
otonomi	Negri tarafından icat edilen olmak üzere, çeşitli ve oldukça farklı versiyonlarda tezahür eden bir İtalyan moda akımının takipçisi de bir	“otonomist”…	. İşçi otonomisi, gerçek tarihin belirli bir döneminde ortaya çıkan kesin bir anlama sahiptir: yetmişli yılların başında yarımadada, önceki on
otonomi	edilen olmak üzere, çeşitli ve oldukça farklı versiyonlarda tezahür eden bir İtalyan moda akımının takipçisi de bir “otonomist”… . İşçi	otonomisi,	gerçek tarihin belirli bir döneminde ortaya çıkan kesin bir anlama sahiptir: yetmişli yılların başında yarımadada, önceki on yılın sınıf mücadelesinin
otonomi	ortaya çıkan kesin bir anlama sahiptir: yetmişli yılların başında yarımadada, önceki on yılın sınıf mücadelesinin temel sonucu olarak ortaya çıkmıştır.	Otonomiden	Önce İşçilerin hareketlerini radikalleştirmeye başladıklarında “otonomi” talep etmeleri, yani ister devletin dikey bürokrasisinden ister muhalefet partilerinden veya gizli sendikal gruplardan
otonomi	yetmişli yılların başında yarımadada, önceki on yılın sınıf mücadelesinin temel sonucu olarak ortaya çıkmıştır. Otonomiden Önce İşçilerin hareketlerini radikalleştirmeye başladıklarında	“otonomi”	talep etmeleri, yani ister devletin dikey bürokrasisinden ister muhalefet partilerinden veya gizli sendikal gruplardan olsun, dış temsilcilerden bağımsızlıklarını talep etmeleri
otonomi	çerçevesi içinde mi kalınacağı yoksa mahalle komitelerinin örgütlenip mahalle meclisinin temsili bir kurum olarak mı ele alınacağı sorusu ortaya çıktı.	Otonomi	Dönemi Franco rejiminin en ufak bir reformist öneriye bile direnmesi, Granada’daki 1969 inşaat işçileri grevini takip eden grevlerin, o dönemde
otonomi	sayıca fazlaydı- ve ona liderlik etmeye çalışanlardan kendisini ayırmak zorundaydı. Mayıs 1968’de söylendiği gibi, proletarya “kendi kendini örgütlemeli” ya da	“otonomisini	kazanmalıydı”. İnsanlar daha sonra “proleter otonomi”den, “otonom mücadeleler “den, yani partilerin çeperlerinde gerçekleşen mücadelelerden ve “otonom gruplar”dan, sınıfın “bilinçlenmesine” katkıda
otonomi	çalışanlardan kendisini ayırmak zorundaydı. Mayıs 1968’de söylendiği gibi, proletarya “kendi kendini örgütlemeli” ya da “otonomisini kazanmalıydı”. İnsanlar daha sonra “proleter	otonomi”den,	“otonom mücadeleler “den, yani partilerin çeperlerinde gerçekleşen mücadelelerden ve “otonom gruplar”dan, sınıfın “bilinçlenmesine” katkıda bulunmak gibi açık bir hedefle işçi
otonomi	genelleştirilmiş öz-yönetim ve toplumsal devrim fikirleri kitlelerin acil arzularını kolayca ifade edebiliyordu. Yol hala açıktı. Kurultayların toplumsal dinamiği, işçileri kendi	otonomilerinden	başlayarak kendi işlerini kendi ellerine almaya teşvik etti. Kitleleri daha önce yasak bölge olan yerlere girmeye cesaretlendiren bu otonom eylem
otonomi	ele geçiren profesyonel temsilcilerden oluşan bir birlik sağladı. Bu, kurultayların ortadan kalktığı anlamına gelmemektedir; aslında ortadan kalkan şey bağımsızlıkları ve	otonomileriydi	ve bu sapmayı, seksenli yılların ekonomik yeniden yapılanmasına karşı direnişin bile durduramadığı, sınıf bilincinde geri dönüşü olmayan bir bozulma izledi.
otonomi	ve bu sapmayı, seksenli yılların ekonomik yeniden yapılanmasına karşı direnişin bile durduramadığı, sınıf bilincinde geri dönüşü olmayan bir bozulma izledi.	Otonomi	ve İşçi Konseyleri İşçilerin otonomisine en iyi hizmet edebilecek teori anarko-sendikalizm değil, Rus ve Alman deneyimlerinden yararlanan Hollandalı ve Alman
otonomi	ekonomik yeniden yapılanmasına karşı direnişin bile durduramadığı, sınıf bilincinde geri dönüşü olmayan bir bozulma izledi. Otonomi ve İşçi Konseyleri İşçilerin	otonomisine	en iyi hizmet edebilecek teori anarko-sendikalizm değil, Rus ve Alman deneyimlerinden yararlanan Hollandalı ve Alman devrimci komünistlerin formüle ettiği türden
otonomi	ancak devrimci bir işçi sınıfının mücadele biçimi olarak işlev görebilir ve 1978’de bu sınıf ikinci bir devrime sırtını döndü. Kötü	Otonomiler	Kuşkusuz yenilgiye katkıda bulunan muazzam bir stratejik hata, fabrikalardaki ve mahallelerdeki otonom aktivistlerin çoğunluğunun CNT’nin yeniden inşasına katılmaya karar vermeleri
otonomi	olmalarıydı. Koskoca bir kolektif koordinasyon yığını buharlaşıp uçtu. Deney kısa sürede başarısız oldu ama terhis için ödenen bedel yüksekti. “Sınıf	otonomisi”	eğiliminde kendini gösteren vulgar işçicilik de sendikalarla iş birliğini desteklemesi ve meclisleri ayrı kısmi reformlar ve sefaletin öz-yönetimi (iflas eden
otonomi	1977’de çeşitli İtalyan şehirlerinde “Autonomia Operaia” olarak vaftiz edilen hareketin uygulamaları değil, Milano Bolşevizminin -Potere Operaio- çürümüşlüğüne tekabül eden bu	“otonominin”	en geri ve gösterişli yönü ve özellikle de basının liderleri olarak kutladığı Negri, Piperno, Scalzone gibi kişilerin edebi mastürbasyonlarıydı… Kısacası,
otonomi	geri ve gösterişli yönü ve özellikle de basının liderleri olarak kutladığı Negri, Piperno, Scalzone gibi kişilerin edebi mastürbasyonlarıydı… Kısacası, Proleter	Otonomi	için İşçiler (liberteryen konseyciler), birkaç fabrika kolektifi (örneğin Fasa-Renault, Roca Radyatörleri, Barselona uzun yol işçileri…) ve Otonom Gruplar dışında çok
