otonomi	“	Otonomi	” kelimesi uzun yıllardır proleter kurtuluş davası ile bağlantılı olarak kullanılmaktadır. Komünist
otonomi	king Classes (1865) adlı eserinde, herhangi bir sınıfın belirli bir şekilde hareket edebilmesi için	otonomi	nin üç gerekliliğini yerine getirmesi gerektiğini ileri sürdü: Kendisinin bilincinde olmalı, bu bili
otonomi	0’de Marksist Karl Korsch, daha sonra 1936’nın liberteryen kolektiflerinde keşfedeceği “endüstriyel	otonomi	yi” daha yüksek bir sosyalleşme biçimi olarak tanımladı. İşçi konseylerinin teorisyeni Pannekoek, (M
otonomi	rx gibi) “öz-etkinlik” yerine, işçilerin bağımsız eylemine, öz-yönetimlerine atıfta bulunarak, işçi	otonomi	siyle aynı şeyi ifade etmiştir. Bugün, “otonomi” ya da “otonom” kelimelerinin her türlü durumda ve ç
otonomi	ız eylemine, öz-yönetimlerine atıfta bulunarak, işçi otonomisiyle aynı şeyi ifade etmiştir. Bugün, “	otonomi	” ya da “otonom” kelimelerinin her türlü durumda ve çok farklı niyetlerle kullanılması, açıklığa kav
otonomi	e, çeşitli ve oldukça farklı versiyonlarda tezahür eden bir İtalyan moda akımının takipçisi de bir “	otonomi	st”… . İşçi otonomisi, gerçek tarihin belirli bir döneminde ortaya çıkan kesin bir anlama sahiptir:
otonomi	ça farklı versiyonlarda tezahür eden bir İtalyan moda akımının takipçisi de bir “otonomist”… . İşçi	otonomi	si, gerçek tarihin belirli bir döneminde ortaya çıkan kesin bir anlama sahiptir: yetmişli yılların b
otonomi	ların başında yarımadada, önceki on yılın sınıf mücadelesinin temel sonucu olarak ortaya çıkmıştır.	Otonomi	den Önce İşçilerin hareketlerini radikalleştirmeye başladıklarında “otonomi” talep etmeleri, yani is
otonomi	olarak ortaya çıkmıştır. Otonomiden Önce İşçilerin hareketlerini radikalleştirmeye başladıklarında “	otonomi	” talep etmeleri, yani ister devletin dikey bürokrasisinden ister muhalefet partilerinden veya gizli
otonomi	erinin örgütlenip mahalle meclisinin temsili bir kurum olarak mı ele alınacağı sorusu ortaya çıktı.	Otonomi	 Dönemi Franco rejiminin en ufak bir reformist öneriye bile direnmesi, Granada’daki 1969 inşaat işçi
otonomi	ni ayırmak zorundaydı. Mayıs 1968’de söylendiği gibi, proletarya “kendi kendini örgütlemeli” ya da “	otonomi	sini kazanmalıydı”. İnsanlar daha sonra “proleter otonomi”den, “otonom mücadeleler “den, yani partil
otonomi	letarya “kendi kendini örgütlemeli” ya da “otonomisini kazanmalıydı”. İnsanlar daha sonra “proleter	otonomi	”den, “otonom mücadeleler “den, yani partilerin çeperlerinde gerçekleşen mücadelelerden ve “otonom g
otonomi	arını kolayca ifade edebiliyordu. Yol hala açıktı. Kurultayların toplumsal dinamiği, işçileri kendi	otonomi	lerinden başlayarak kendi işlerini kendi ellerine almaya teşvik etti. Kitleleri daha önce yasak bölg
otonomi	urultayların ortadan kalktığı anlamına gelmemektedir; aslında ortadan kalkan şey bağımsızlıkları ve	otonomi	leriydi ve bu sapmayı, seksenli yılların ekonomik yeniden yapılanmasına karşı direnişin bile durdura
otonomi	masına karşı direnişin bile durduramadığı, sınıf bilincinde geri dönüşü olmayan bir bozulma izledi.	Otonomi	 ve İşçi Konseyleri İşçilerin otonomisine en iyi hizmet edebilecek teori anarko-sendikalizm değil, R
otonomi	dığı, sınıf bilincinde geri dönüşü olmayan bir bozulma izledi. Otonomi ve İşçi Konseyleri İşçilerin	otonomi	sine en iyi hizmet edebilecek teori anarko-sendikalizm değil, Rus ve Alman deneyimlerinden yararlana
otonomi	n mücadele biçimi olarak işlev görebilir ve 1978’de bu sınıf ikinci bir devrime sırtını döndü. Kötü	Otonomi	ler Kuşkusuz yenilgiye katkıda bulunan muazzam bir stratejik hata, fabrikalardaki ve mahallelerdeki
otonomi	ını buharlaşıp uçtu. Deney kısa sürede başarısız oldu ama terhis için ödenen bedel yüksekti. “Sınıf	otonomi	si” eğiliminde kendini gösteren vulgar işçicilik de sendikalarla iş birliğini desteklemesi ve meclis
otonomi	 hareketin uygulamaları değil, Milano Bolşevizminin -Potere Operaio- çürümüşlüğüne tekabül eden bu “	otonomi	nin” en geri ve gösterişli yönü ve özellikle de basının liderleri olarak kutladığı Negri, Piperno, S
otonomi	rak kutladığı Negri, Piperno, Scalzone gibi kişilerin edebi mastürbasyonlarıydı… Kısacası, Proleter	Otonomi	 için İşçiler (liberteryen konseyciler), birkaç fabrika kolektifi (örneğin Fasa-Renault, Roca Radyat
otonomi	dyatörleri, Barselona uzun yol işçileri…) ve Otonom Gruplar dışında çok az grup sürekli olarak işçi	otonomi	sinin aktif savunuculuğunu yapıyordu. Sonuncusunu daha ayrıntılı olarak incelemek için şimdi duracağ
otonomi	nuculuğunu yapıyordu. Sonuncusunu daha ayrıntılı olarak incelemek için şimdi duracağız. Silahlanmış	Otonomi	 Pek çok konuda öncü olan “1.000” örgütü ya da MIL (Movimiento Ibérico de Liberación), 1972 yılında
otonomi	emsil eden ayrı gruplardı ki bu bağlamda “otonom” gerçekte ne anlama geliyordu. Bu arada bu tür bir	otonomi	, MIL içinde üyeleri teorisyenler ve aktivistler olarak ikiye ayıran bir görev uzmanlaşmasının varlı
otonomi	anizmasının sınırlarında ve kontrollerinin dışında kalan insanlardan oluştukları sürece mücadelenin	otonomi	sine hiçbir katkıda bulunmaz. Ayrı bir güç oluşturuyorlardı ve kurultaylara yardım etmek yerine, cas
otonomi	reddi, fabrikaların ve kamu binalarının işgali, barikatlar… Yukarıda bahsi geçen grupların proleter	otonomi	ye katkısı, silahlı mücadele konusundaki gönüllülükçü tutumlarıyla sınırlıydı. Otonom Gruplar söz ko
otonomi	elerden izole etmiştir. Sınıf mücadelesinin genişletilmesi için neyin gerekli olduğu, yani proleter	otonomi	si sorunu konusunda tamamen açıktılar. Mayıs ’68’in mirasını biliyorlardı ve otonomi ideolojisi de d
otonomi	, yani proleter otonomisi sorunu konusunda tamamen açıktılar. Mayıs ’68’in mirasını biliyorlardı ve	otonomi	 ideolojisi de dahil olmak üzere tüm ideolojileri bir ayrılık unsuru olarak mahkûm ettiler, çünkü ma
otonomi	olmak üzere tüm ideolojileri bir ayrılık unsuru olarak mahkûm ettiler, çünkü mayalanma zamanlarında	otonomi	yi desteklediklerini ilk ilan edenler otonominin düşmanlarıdır. Bildirilerinden birine göre, grubun
otonomi	ru olarak mahkûm ettiler, çünkü mayalanma zamanlarında otonomiyi desteklediklerini ilk ilan edenler	otonomi	nin düşmanlarıdır. Bildirilerinden birine göre, grubun otonomisi “sadece asgari bir ortak eylem çerç
otonomi	yi desteklediklerini ilk ilan edenler otonominin düşmanlarıdır. Bildirilerinden birine göre, grubun	otonomi	si “sadece asgari bir ortak eylem çerçevesi üzerine kurulu ortak bir pratik değil, aynı zamanda yaşa
otonomi	lı bir gerçeklikte yaşıyoruz. İşçi hareketi ortadan kalktı, dolayısıyla İberya ya da başka bir tür “	otonomi	den” bahsetmek, eğer bunu yaparak kendimizi var olmayan bir proletarya imgesine bağlamaya ve bu imge
otonomi	liğe taban tabana zıt olan Leninist kadavranın ve “öncü” fikrinin diriltilmesi anlamına gelecektir.	Otonomi	, siber uzayda ya da “hareketlerin hareketinde” kendini eğlendirmek, sivil toplumun sözde temsilcile
otonomi	va projesine yeni bir hayat vermiş ve bu teknolojilerin mümkün kıldığı ağ işlevi sayesinde bireysel	otonomi	 yanılsamasını ortaya çıkarmıştır. Bir yandan tamamen makinelere bağımlı, dolayısıyla nevrotik ve mü
otonomi	ı dayatmakta, ritmini belirlemekte ve değişime sürekli bir adaptasyon talep etmektedir. Dolayısıyla	otonomi	yi fetheden şey birey değil, teknolojidir. Bununla birlikte, mevcut üretim koşulları altında bireyse
otonomi	 fetheden şey birey değil, teknolojidir. Bununla birlikte, mevcut üretim koşulları altında bireysel	otonomi	 imkansızsa, otonomi için mücadele imkânsız değildir, ancak teknolojik olarak donatılmış kapitalist
otonomi	değil, teknolojidir. Bununla birlikte, mevcut üretim koşulları altında bireysel otonomi imkansızsa,	otonomi	 için mücadele imkânsız değildir, ancak teknolojik olarak donatılmış kapitalist hayatta kalma tarzın
otonomi	yük bir program teşkil etse de kapitalizm altında hayatta kalmak kendi kurallarını dayatır. Kişisel	otonomi	, cep telefonu ve e-postadan kaçanların izolasyonu ve marjinalleşmesi pahasına basit bir kendine yet
otonomi	sızdır, çünkü sınıf bilinci yoktur. Kitleler sınıfların tam tersidir. Bir işçi sınıfı olmadan “işçi	otonomi	sinden” bahsetmek saçmadır, ancak otonom gruplardan bahsetmek saçma değildir. Mevcut koşullar, somut
otonomi	lemlerine hazırsa, o zaman en uygun örgütsel formül otonom gruplardır. İlgimizi çeken de bu tür bir	otonomi	dir. Kaynak: On Workers Autonomy Çeviri: Lugburz / Radikal Perspektif Bir yanıt yazın
