özerklik	Galiçya	Özerklik	Tüzüğü (1936) Galiçya Özerklik Tüzüğü (1936), 1936 yılında Galiçya'nın İspanya bünyesinde özerklik kazanması için oluşturulan tüzük. İspanya Meclisinde oylamaya sunularak
özerklik	Galiçya Özerklik Tüzüğü (1936) Galiçya	Özerklik	Tüzüğü (1936), 1936 yılında Galiçya'nın İspanya bünyesinde özerklik kazanması için oluşturulan tüzük. İspanya Meclisinde oylamaya sunularak kabul edildi. İspanya İç
özerklik	Galiçya Özerklik Tüzüğü (1936) Galiçya Özerklik Tüzüğü (1936), 1936 yılında Galiçya'nın İspanya bünyesinde	özerklik	kazanması için oluşturulan tüzük. İspanya Meclisinde oylamaya sunularak kabul edildi. İspanya İç Savaşı'nın (1936-1939) başlaması ile birlikte askıya alındı. Savaşı
özerklik	ile birlikte askıya alındı. Savaşı kazanan Frankocular tarafından tamamen yürürlükten kaldırıldı. Franco iktidarının sona ermesinden sonra 1981 yılında yeniden oluşturulan	özerklik	tüzüğüne emsal oldu. Tarihi [değiştir | kaynağı değiştir]Yirminci yüzyılın başlarında Galiçyalı siyasetçiler İspanya ile Galiçya arasındaki ilişkilere önem vermekteydiler. Onların
özerklik	Tarihi [değiştir | kaynağı değiştir]Yirminci yüzyılın başlarında Galiçyalı siyasetçiler İspanya ile Galiçya arasındaki ilişkilere önem vermekteydiler. Onların fikrine göre Galiçya'nın	özerkliği	ileride bağımsızlığı getirecekti. İkinci İspanya Cumhuriyeti döneminde (1931-1939) bazı entelektüel insanlar, İspanya'da yaşayan diğer halklarla birlikte özerklikten yararlanabilmek için İspanya'yı
özerklik	fikrine göre Galiçya'nın özerkliği ileride bağımsızlığı getirecekti. İkinci İspanya Cumhuriyeti döneminde (1931-1939) bazı entelektüel insanlar, İspanya'da yaşayan diğer halklarla birlikte	özerklikten	yararlanabilmek için İspanya'yı federal devlete çevirmeyi teklif ettiler.[1] Bu fikirden ilham alınarak 1931 Aralık ayında Galiçya Partisi kuruldu. Eski Galiçya
özerklik	[değiştir | kaynağı değiştir]1931 yılında, İkinci İspanya Cumhuriyeti'nin kuruluşundan kısa bir süre sonra, Seminario de Estudos Galegos (Galiçya Araştırmaları Semineri)	özerklik	statüsü için erken taslak sundu. Bunlar şöyledir: - Madde Galiçya, İspanya Federal Cumhuriyeti içinde özerk bir devlettir. - Madde Galiçyaca:
özerklik	3) Bölgenin potansiyeli, 4) Vergi ve gelir, 5) Genel ilkeler, 6) Geçici hazırlıklar. İspanya'nın federal devlete dönüşmesi halinde Galiçya da	özerklik	kazanacaktı.[3] Ülkenin resmi dilleri Galiçyaca ve İspanyolca dilleri olacaktı. Galiçya Başkanlığı görevinin kurulması planlanıyordu.[4] Onayı [değiştir | kaynağı değiştir]17-19 Aralık
özerklik	edilmesinin ardından 1981 yılında eski esasnamenin dayalı yeni kararları hazırlanmış, İspanya hükûmeti tarafından kabul edilmiştir. 1981 yılında Galiçya İspanya bünyesinde	özerklik	kazanmıştır. Kaynakça [değiştir | kaynağı değiştir]- Bu madde w:az:Qalisiya Muxtariyyət Əsasnaməsi (1936) maddesinden kısmen veya tamamen çevrilmiştir. - ^ Castelao
özerklik	cent and of those who voted more than 99 per cent voted 'yes'" Dış bağlantılar [değiştir | kaynağı değiştir]- 'Galiçya	Özerklik	Tüzüğü 1936, 1981 5 Ekim 2011 tarihinde Wayback Machine sitesinde arşivlendi.. Galiçya Meclisi, 2011. ISBN 978-84-7836-095-6 - Tüzük hakkında 27
