sens 1	якія імі валодаюць, прызнаюць роднымі, карыстаюцца. - Але імкліва падае колькасьць тых, хто валодае і карыстаецца мовамі тытульных народаў расейскіх	аўтаноміяў.	Там прынамсі па дзьве дзяржаўныя мовы. - Навіны пра моўную палітыку ў аўтаноміях РФ нярадасныя: пратэстуючы супраць моўнай дыскрымінацыі, удмурцкі
sens 1	валодае і карыстаецца мовамі тытульных народаў расейскіх аўтаноміяў. Там прынамсі па дзьве дзяржаўныя мовы. - Навіны пра моўную палітыку ў	аўтаноміях	РФ нярадасныя: пратэстуючы супраць моўнай дыскрымінацыі, удмурцкі навуковец спальвае сябе; судзьдзя называе „цыркам“ зварот актывіста на мове комі... - Стратэгія
sens 1	і комі — у трывожным сьпісе UNESCO. Лічбы і дыяграмы паказваюць: гэта вынік „дзяржаўнага двумоўя“. Навіны пра моўную палітыку ў	аўтаноміях	РФ нярадасныя: пратэстуючы супраць моўнай дыскрымінацыі, удмурцкі навуковец спальвае сябе; судзьдзя называе „цыркам“ зварот актывіста на мове комі... А ці
sens 1	мусіць мацавацца нацыянальна-культурная тоеснасьць. Сапраўды, сярод моваў дзяржаватворчых народаў гэта нешта надзвычайнае. Але беларускую дынаміку вельмі нагадвае моўнае становішча ў	аўтаноміях	Расейскай Фэдэрацыі. Для супастаўленьня я падабраў вынікі перапісаў ці анкетаваньняў, якія ахопліваюць 1-е дзесяцігодзьдзе гэтага стагодзьдзя. Моўныя пытаньні неаднолькавыя, але
sens 1	роднаю мову дзяржаваўтваральнага народу (яна ж адзіная дзяржаўная), якія валодаюць ёю, стабільна расьце, а ня падае. А што ж у	аўтаноміях	РФ? Башкартастан З 1999 году башкірская мова ў аўтаноміі мае статус дзяржаўнай поруч з расейскаю. Дзейнічае і ўзнаўляецца дзяржаўная праграма
sens 1	валодаюць ёю, стабільна расьце, а ня падае. А што ж у аўтаноміях РФ? Башкартастан З 1999 году башкірская мова ў	аўтаноміі	мае статус дзяржаўнай поруч з расейскаю. Дзейнічае і ўзнаўляецца дзяржаўная праграма захаваньня, вывучэньня і разьвіцьця моваў народаў аўтаноміі (праўда, як
sens 1	мова ў аўтаноміі мае статус дзяржаўнай поруч з расейскаю. Дзейнічае і ўзнаўляецца дзяржаўная праграма захаваньня, вывучэньня і разьвіцьця моваў народаў	аўтаноміі	(праўда, як пішуць башкірскія аўтары, штораз зь меншым бюджэтам). у 2002 годзе 25,75%, а ў 2010 годзе ўжо толькі 23,4%
sens 1	дыскрымінацыі ўдмурцкай мовы. Комі У Законе аб дзяржаўных мовах Рэспублікі Комі гэты статус нададзены комі і расейскай мове. Сярод фіна-вугорскіх	аўтаноміяў	РФ тытульны народ складае найменшы працэнт: 22,5% (у 1926 годзе гэты паказьнік быў 92,2%). У 1959 годзе лічылі роднай сваю
sens 1	належаць да татарскага этнасу, ня маюць матывацыі ані вывучаць татарскую мову, ані пагатоў лічыць яе роднаю. Адпаведна татары па-за межамі	аўтаноміі	імкліва трацяць родную мову (як і беларускія мяншыні па-за межамі Рэспублікі Беларусі, і новыя дыяспары). Параўнайма Татарстан зь Беларусьсю. У
sens 1	Менску з 24 станцыяў па-беларуску працуюць дзьве, а 1-я праграма дзяржаўнага радыё — часткова. Што ж, мы выглядаем як расейская	аўтаномія,	прычым ня самая пасьпяховая ў справе зьберажэньня статусу сваёй этнічнай мовы. Да ўдмурцкай трагедыі — ахвяры жыцьцём у знак пратэсту
sens 1	ўжываньня, валоданьня, ідэнтыфікацыі зь ёю — у адной групе не зь дзяржаўнымі мовамі незалежных краін, а з мовамі народаў расейскіх	аўтаноміяў.	Як і яны, беларуская мова ў пачатку працэсу зьнікненьня, што суха зафіксавала ААН. Гэта жорсткая праўда пра тое, куды нас
