sens 1	не вельмі вялікія, 1.500 еўра. Але вы павінны мець на ўвазе, што вы атрымаеце «толькі» гэта, 38 км больш тэарэтычнай	аўтаноміі	- у рэчаіснасці гэта будзе крыху менш - паколькі абвешчаныя тыя ж функцыі, тая ж максімальная магутнасць зарадкі і абсталяванне
sens 1	абсталяваннем. Таксама танней, чым EQA, які мы маем Lexus UX 300 e, з 204 л.з. і новым акумулятарам, каб дасягнуць	аўтаноміі	450 км. Яшчэ адзін з нядаўна абноўленых электрычных пазадарожнікаў, палепшаных з пункту гледжання аўтаноміі з выкарыстаннем новых рухавікоў і акумулятараў
sens 1	л.з. і новым акумулятарам, каб дасягнуць аўтаноміі 450 км. Яшчэ адзін з нядаўна абноўленых электрычных пазадарожнікаў, палепшаных з пункту гледжання	аўтаноміі	з выкарыстаннем новых рухавікоў і акумулятараў большай ёмістасці, - гэта Volvo XC40, які выдае 238 конскіх сіл у аднаматорных версіях
sens 2	Mercedes GLA, быў прадстаўлены ў 2021 г. Пасля лета 2022 г. ён атрымаў сур'ёзнае абнаўленне, якое не толькі значна палепшыла	аўтаномнасць	пачатковай версіі, EQA 250, змяніўшы тып выкарыстоўванага рухавіка, але і новыя версіі былі дададзены ў дыяпазон. У цяперашні час у
sens 2	пярэднім прывадам, або з двума рухавікамі і поўным прывадам у 4MATIC) і акумулятар. Вось версіі, іх кошт, магутнасць і зацверджаная	аўтаномнасць:	- EQA 250: 190 HP і 492 км аўтаномнасці. Кошт: 55.478 XNUMX еўра - EQA 250+: 190 конскіх сіл і
sens 2	у 4MATIC) і акумулятар. Вось версіі, іх кошт, магутнасць і зацверджаная аўтаномнасць: - EQA 250: 190 HP і 492 км	аўтаномнасці.	Кошт: 55.478 XNUMX еўра - EQA 250+: 190 конскіх сіл і запас ходу 530 км. Кошт: 56.976 XNUMX еўра -
sens 2	конскіх сіл і запас ходу 530 км. Кошт: 56.976 XNUMX еўра - EQA 400 4MATIC: 228 HP і 436 км	аўтаномнасці.	Кошт: 59.485 XNUMX еўра - EQA 350 4MATIC: 292 HP і 436 км аўтаномнасці. Кошт: 61.200 XNUMX еўра Знешне EQA
sens 2	4MATIC: 228 HP і 436 км аўтаномнасці. Кошт: 59.485 XNUMX еўра - EQA 350 4MATIC: 292 HP і 436 км	аўтаномнасці.	Кошт: 61.200 XNUMX еўра Знешне EQA выразна адрозніваецца ад GLA іншай, цалкам абліцаванай рашоткай радыятара са светлавой паласой, якая злучае
sens 2	55.000 XNUMX еўра. версія доступу, з 190 HP, максімальны крутоўны момант 385 Нм, акумулятар карыснай ёмістасцю 66,5 кВт.гадз і зацверджанай	аўтаномнасцю	492 км. Акумулятар мае гарантыю 8 гадоў або 160.000 XNUMX км, і ва ўсіх версіях цеплавой помпа Гэта стандартна. Маючы
sens 2	ўсіх версіях цеплавой помпа Гэта стандартна. Маючы на ўвазе кошт тарыфу, можа ўзнікнуць спакуса выбраць EQA 250+, варыянт з найбольшай	аўтаномнасцю	ў дыяпазоне: 530 км, дзякуючы батарэі ёмістасцю 70,5 кВт/г. Нядрэнны варыянт, бо выдаткі не вельмі вялікія, 1.500 еўра. Але вы
sens 2	менш - паколькі абвешчаныя тыя ж функцыі, тая ж максімальная магутнасць зарадкі і абсталяванне таксама ідэнтычныя. І, паверце, розніца ў	аўтаномнасці	не будзе вырашальнай нават у далёкіх паездках, таму што і з тым, і з другім прыйдзецца спыняцца на падзарадку. Што
sens 2	і ў 4MATIC ёсць дзве рэчы, якія працуюць супраць іх: больш высокі кошт (ад 4.000 да 6.000 еўра) і меншая	аўтаномнасць	з-за большага спажывання энергіі. Такім чынам, першая выснова такая 250 - выдатны выбар, калі вы хочаце EQA, і калі ёсць
sens 2	на пакручастых дарогах. Але не з-за недастатковай дакладнасці руля або празмернага руху кузава, а з-за вагі. 4.- Спажыванне, перазарадка і	аўтаномнасць	Падтрымліваць a сярэдні расход каля 19 кВт/г/100 км з Mercedes-Benz EQA. Так, адтуль цяжка спусціцца, калі ў вас ёсць мясцовасць
sens 2	пазадарожнікаў. Гаворка ідзе пра BYD Atto 3, які мае цану ад крыху больш за 41.000 204 еўра, з 420 HP,	аўтаномнасцю	WLTP XNUMX км і вельмі поўным абсталяваннем. Таксама танней, чым EQA, які мы маем Lexus UX 300 e, з 204
sens 2	ID.4 Ён мае некалькі больш звыклы падыход; Версія з 204 л.з. і карыснай батарэяй на 77 кВт/гадз перавышае 520 км	аўтаномнасці	WLTP, мае багажнік больш за 540 літраў і даступная ад 52.500 XNUMX еўра. Mercedes-Benz EQA – Галерэя малюнкаў Каментары закрыты
