аўтаномія	партыі леванародніцкага кірунку Беларускай сацыялістычнай грамады, у праграмных дакументах якой ужо не раз сустракалася і палажэнне аб забеспячэнні Беларусі абласной	аўтаноміі	на выпадак пераўтварэння Расіі ў федэратыўную дэмакатычную рэспубліку. Зацвярджэнне пад той час у беларускай нацыянальнай ідэі палажэння аб неабходнасці надзялення
аўтаномія	разумела, што ў яе павінен быць закладзены і палітычны кампанент, сутнасць якога заключалася ў заваяванні беларускім народам права на абласную	аўтаномію,	а пры спрыяльных умовах і на якую-небудзь больш высокую форму дзяржаўнасці. Разам з гэтым нельга было дапусціць аслаблення ролі культурна-моўнага
аўтаномія	прапановы аб тым, што трэба будзе самым рашучым чынам змяніць на выпадак аднаўлення дзяржавы ў яе палітыцы па пытаннях нацыянальнай	аўтаноміі,	культурна-асветніцкага развіцця ВКЛ, карэннаму славянскаму насельніцтву якога паспела прычыніць такую велізарную шкоду паланізацыя. Сур'ёзную спробу пакончыць з такой аднабаковасцю беларускай
аўтаномія	пытанне існавалі толькі такія меркаванні, як у Льва Ціхамірава. Гэта магло б надоўга адсунуць з'яўленне правільнага погляду на ролю абласной	аўтаноміі	ці якіх-небудзь іншых форм палітычнай самастойнасці Беларусі. Такога не адбылося, таму што далёка не ва ўсіх тэарэтыкаў быў погляд аналагічны
аўтаномія	народа" [20]. Слушнасць такога погляду не выклікае аніякага пярэчання. Гэта быў каштоўны ўклад тэарэтычнай думкі ў абгрунтаванне гістарычнай важнасці абласной	аўтаноміі	для беларускага народа. У гэтым жа нумары часопіса ёсць нямала і іншых фармулёвак, з якіх вынікае неабходнасць пераходу Беларусі да
аўтаномія	Пры-вядзем іх хаця б у самым сціслым выглядзе: "… мы павінны змагацца ў імя мясцовых інтарэсаў беларускага народа і федэратыўнай	аўтаноміі	краіны… Сучасны гістарычны момант з'яўляецца найбольш зручным для абуджэння Беларусі, якая пры дружнай працы і барацьбе нашай інтэлігенцыі перародзіцца для
аўтаномія	і федэратыўнага адраджэння краіны…" [21]. Так смела і рашуча, а з другога боку і з правільных пазіцый выступаць за федэратыўную	аўтаномію	Беларусі, несумненна, стала магчымым таму, што гэтае пытанне хвалявала грамадскую думку ўсіх нярускіх народаў, што на яго ўжо сфармаваліся цвёрдыя
аўтаномія	ў адпаведных раздзелах прынятай у студзені 1906 г. у Мінску новай праграме БСГ, у якой гаварылася яшчэ і пра культурна-нацыянальную	аўтаномію.	Але якіх-небудзь масавых выступленняў людзей у падтрымку гэтай ідэі грамадоўцам не ўдалося арганізаваць і, зразумела, не з-за яе быццам бы
аўтаномія	Рэчы Паспалітай, а затым Расійскай імперыі. У прынятым на першым з'ездзе Беларускай Сацыялістычнай Грамады дакуменце гавары-лася: "Мы стаім за нацыянальную	аўтаномію,	але сейм (мерквалася, што ён будзе знаходзіцца ў Вільні. - Л.Л.) мы патрабуем не для беларусаў, а для ўсяго краю
аўтаномія	праграмы. Тут было запісана, што БСГ стаіць за стварэнне Расійскай федэратыўнай дэмакратычнай рэспублікі, у якой і Беларусь павінна мець дзяржаўную	аўтаномію	з мясцовым сеймам у Вільні. Інтэрнацыяналістычны характар прынятай тады праграмы БСГ найбольш за ўсё вынікае з такіх яе пунктаў: "4.
аўтаномія	газета "Наша ніва". Палітыкі Расіі і набліжаныя да іх вучоныя вельмі ўважліва сачылі за развіццём і пашырэннем ідэй федэралізму, абласной	аўтаноміі	ў нацыянальных раёнах. Ніякіх уступак у гэтым не меркавалася рабіць. Самадзяржаўе лічылася найлепшай формай арганізацыі кіравання краінай, а непадзельнасць Расіі
аўтаномія	быць зробленыя прырашчэнні - але змяншэнне недапушчальна і немагчыма. Гэтак жа немагчыма расчляненне яе на паасобныя часткі ў выглядзе штатаў,	аўтаномій,	федэрацый і інш." [45]. §2. Беларуская мова - дамінанта нацыянальнага Адраджэння На рубяжы ХІХ-ХХ ст., а яшчэ больш яскрава ў
аўтаномія	тыя з дзеячоў каталіц-кай канфесіі, што належалі да хрысціянскіх дэмакратаў. Напачатку іх асноўныя патрабаванні зводзіліся да надання Беларусі статусу нацыянальна-культурнай	аўтаноміі	ў складзе Расіі, увядзення беларускай мовы ў набажэнства касцёла, навучальна-выхаваўчы працэс школ. З мэтай прапаганды гэтых ідэй пачалі стварацца гурткі.
аўтаномія	мог адседжвацца дома. Будучы сябрам ЦК Беларускай сацыялістычнай грамады, займае самую актыўную пазіцыю ў змаганні за правы Беларусі на тэрытарыяль-ную	аўтаномію	ў складзе Расіі, удзельнічае ў працы Першага Усебеларускага з'езда, што праходзіў у снежні 1917 г. у Мінску. Так падрабязна гаворыцца
аўтаномія	самае цеснае супрацоўніцтва з нацменшасцямі свайго краю. З прыведзеных вышэй слоў А. Луцкевіча бачна, што ў процілегласць многім прыхільнікам нацыянальнай	аўтаноміі	ў складзе дэмакратычнай федэратыўнай Расіі некаторыя моцна загартаваныя ў змаганні за волю беларускія грамадскія і культурныя дзеячы, што знаходзіліся на
аўтаномія	асэнсавання дадзенай праблемы, лічыў разумным ва ўмовах тагачаснага жыцця выступаць не за поўны дзяржаўны суверэнітэт Беларусі, а за яе нацыянальна-культурную	аўтаномію	ў саюзе з прагрэсіўнымі, дэмакратычнымі сіламі Расіі, але толькі не той, якой яна была напярэдадні Першай сусветнай вайны. Дзеля здзяйснення
аўтаномія	каля 150 чалавек, сярод якіх прысутнічалі і беларусы, што жылі па-за межамі роднага краю. На з'ездзе заяўлялася пра неабходнасць дзяржаўнай	аўтаноміі	для Беларусі ў складзе федэратыўнай дэмакратычна-рэпубліканскай Расіі, на што, меркавалася, дасць сваю згоду Часовы ўрад. Створанаму на з'ездзе Беларускаму нацыянальнаму
аўтаномія	ад Часовага ўрада, эсэра І. Метліна (ён жа быў за старшыню гэтага з'езда): "Кіньце свае летуценьні (датычна надання Беларусі нацыянальнай	аўтаноміі.	- Л.Л.), цяпер не час падымаць нацыянальныя пытаньні, а трэба замацаваць атрыманую свабоду, злучыўшыся разам усім для склікання ўстаноўчага сходу.
аўтаномія	слабыя. Украінства - гэта рэвалюцыйны ўзрыў. Але яно з часам схлыне, бо малых дзяржаў цяпер быць ня можа… Нам патрэбна	аўтаномія,	як гаспадарскае самакіраванне. Тады ўсё будзе добра. Хто хоча, каб Расія была моцнаю, павінен прызнаць патрэбу тэрытарыяльна-гаспа-дарскай аўтаноміі.., Беларускай Рады
аўтаномія	Нам патрэбна аўтаномія, як гаспадарскае самакіраванне. Тады ўсё будзе добра. Хто хоча, каб Расія была моцнаю, павінен прызнаць патрэбу тэрытарыяльна-гаспа-дарскай	аўтаноміі..,	Беларускай Рады быць ня можа, бо мы занадта бедны сіламі. З Украінай нас раўняць ня можна. Што-ж нам трэба рабіць?
аўтаномія	і вясковых настаўнікаў ён (на той час служыў у войску) так сфармуляваў асноўныя нацыянальныя патрабаванні БСГ: "… пры нашай культурна-нацыянальнай	аўтаноміі	аб ніякім аддзелу ад Расіі і гутаркі быць ня можа, ніхто гэтага і дабівацца ня будзе і ніколі народ гэтага
аўтаномія	салідарызаваліся віцябчане і мінчане, у меншай ступені - смаляне, магіляўчане ж стаялі на глебе рускай арыентацыі і выказваліся супроць усякай	аўтаноміі"	[119]. І, відаць, вы-казаліся так, што былі на той час больш зрусіфікаванымі, чым іх землякі з іншых раёнаў Беларусі. Выступленне
аўтаномія	пажадалі, наўрад ці было магчыма. Але ва ўмовах, калі Савецкая Расія не рабіла аніякіх крокаў па ўстанаўленні для Беларусі нацыянальна-дзяржаўнай	аўтаноміі	ў складзе РСФСР, пазіцыю беларускай канферэнцыі ў Вільні няма падставаў рэзка крытыкаваць, улічваючы складанасць тагачаснага становішча. Абраная на канферэнцыі Віленская
