sens 1	да незалежнасьці*, але застаюцца ў складзе іншых дзяржаў. Краіна Баскаў Тэрыторыя — 21 тыс. км2 Патэнцыйная сталіца — Більбао, сталіца	аўтаноміі	ў Гішпаніі — Віторыя Насельніцтва — каля 3 мільёнаў чалавек У складзе Гішпаніі і Францыі Баскі лічацца адным з найменш
sens 1	— Герцагства Ваксонія. З XI ст. Паўднёвая Краіна Баскаў знаходзілася ў складзе Каралеўства Навары і Кастыліі. Гішпанская частка захоўвала сваю	аўтаномію	да 1836 году, француская — да 1789-га. У 1953 годзе студэнты ўнівэрсытэту Більбао стварылі падпольную арганізацыю «Экін», што па-басконску значыць
sens 1	800 чалавек. Паводле канстытуцыі Гішпаніі 1978 году частка гішпанскай Краіны Баскаў атрымала часовую, а са студзеня 1980 году — сталую	аўтаномію.	Пасьля гэтага ЭТА праводзіла з гішпанскімі ўладамі мірныя перамовы, і ў 2006 годзе заявіла аб сталым спыненьні агню, якое ўжо
sens 1	забойства. У траўні 2019 года яе лідэр Ёсу Тэрнера быў затрыманы ў Францыі. І хоць Краіне Баскаў была нададзеная найбольшая	аўтаномія	ў Гішпаніі, яна імкнецца да поўнай незалежнасьці. Каталёнія Тэрыторыя — 32 тыс. км2 Сталіца — Барсэлёна Насельніцтва — 7,6 мільёна
sens 1	рэпрэсіі, што спрыяла папулярызацыі каталёнскага сэпаратызму. У 1979 годзе, праз чатыры гады пасьля сьмерці Франка, Каталёнія атрымала ў складзе Гішпаніі	аўтаномію.	З таго часу аўтаномны рэгіён мае свой урад, каталёнская мова прызнаная і мае статус афіцыйнай. У 2006 годзе ў Каталёніі
sens 1	парлямэнт Каталёніі зацьвердзіў рэзалюцыю аб стварэньні незалежнай рэспублікі. Але Канстытуцыйны суд Гішпаніі прызнаў рэзалюцыю аб незалежнасьці неканстытуцыйнай і неўзабаве скасаваў	аўтаномію	рэгіёну. Кіраўніцтва Каталёніі было звольнена, некаторыя прадстаўнікі ўраду былі арыштаваны, іншыя — пераехалі ў Бэльгію. Аўтаномія рэгіёну была адноўленая ў
sens 1	неканстытуцыйнай і неўзабаве скасаваў аўтаномію рэгіёну. Кіраўніцтва Каталёніі было звольнена, некаторыя прадстаўнікі ўраду былі арыштаваны, іншыя — пераехалі ў Бэльгію.	Аўтаномія	рэгіёну была адноўленая ў 2018 годзе, калі ў парлямэнце Каталёніі перамаглі нацыяналістычныя сілы. Шатляндыя Тэрыторыя — 77,9 тыс. км2 Сталіца
sens 1	годзе зьявіўся плян стварэньня карсыканскага парлямэнту і мясцовага ўраду. Пасьля гэтага Корсыка атрымала статус асаблівай эканамічнай зоны, але далей за	аўтаномію	ўрад Францыі не пайшоў. Пасьля Першай сусьветнай вайны на Корсыцы зьяўляецца сэпаратысцкая арганізацыя «Фронт нацыянальнага вызваленьня Корсыкі» (ФНВК). Фронт імкнецца
sens 1	праведзенага на замову ўнівэрсытэту Кальяры ў 2012 годзе, 40% сардынцаў падтрымліваюць незалежнасьць Сардыніі, а 48% лепш хацелі б мець вялікую	аўтаномію	ў складзе Італіі. У 2012 годзе ў Сардынскай Асамблеі — мясцовым парлямэнце — адбылося галасаваньне пра рэфэрэндум аб незалежнасьці. Для
sens 1	году ў Італіі пройдзе агульнарэспубліканскі канстытуцыйны рэфэрэндум. Вэнэцыянскія ўлады прапануюць спалучыць зь ім і мясцовы рэфэрэндум, які б надаў Вэнэта	аўтаномію	і пашырыў самакіраваньне. У 2017 годзе два рэгіёна Вэнэты — Вэнэцыя і Ламбардыя, патрабавалі павялічыць узровень аўтаноміі. У 2018 годзе
sens 1	б надаў Вэнэта аўтаномію і пашырыў самакіраваньне. У 2017 годзе два рэгіёна Вэнэты — Вэнэцыя і Ламбардыя, патрабавалі павялічыць узровень	аўтаноміі.	У 2018 годзе рэгіяналісцкая партыя «Лега Норд» набрала амаль 50 адсоткаў галасоў у рэгіёне Вэнэта. Баварыя Тэрыторыя — 70,5 тыс.
sens 1	канцы Другой сусьветнай вайны. Нацыяналісты спадзяваліся, што саюзьнікі падтрымаюць іх у справе стварэньня незалежнай Баварыі. У выніку зямля атрымала вялікую	аўтаномію	ў складзе фэдэратыўнай Нямеччыны. Сэпаратысцкая Баварская партыя мела вялікі ўплыў у 1950-я. Потым яе пазыцыі аслаблі, і прадстаўнікі Баварскай партыі
