sens 1	а. - Але імкліва падае колькасьць тых, хто валодае і карыстаецца мовамі тытульных народаў расейскіх	аўтаномія	ў. Там прынамсі па дзьве дзяржаўныя мовы. - Навіны пра моўную палітыку ў аўтаноміях РФ нярадасныя: п
sens 1	народаў расейскіх аўтаноміяў. Там прынамсі па дзьве дзяржаўныя мовы. - Навіны пра моўную палітыку ў	аўтаномія	х РФ нярадасныя: пратэстуючы супраць моўнай дыскрымінацыі, удмурцкі навуковец спальвае сябе; судзьдз
sens 1	UNESCO. Лічбы і дыяграмы паказваюць: гэта вынік „дзяржаўнага двумоўя“. Навіны пра моўную палітыку ў	аўтаномія	х РФ нярадасныя: пратэстуючы супраць моўнай дыскрымінацыі, удмурцкі навуковец спальвае сябе; судзьдз
sens 1	ворчых народаў гэта нешта надзвычайнае. Але беларускую дынаміку вельмі нагадвае моўнае становішча ў	аўтаномія	х Расейскай Фэдэрацыі. Для супастаўленьня я падабраў вынікі перапісаў ці анкетаваньняў, якія ахоплів
sens 1	ьнага народу (яна ж адзіная дзяржаўная), якія валодаюць ёю, стабільна расьце, а ня падае. А што ж у	аўтаномія	х РФ? Башкартастан З 1999 году башкірская мова ў аўтаноміі мае статус дзяржаўнай поруч з расейскаю.
sens 1	, стабільна расьце, а ня падае. А што ж у аўтаноміях РФ? Башкартастан З 1999 году башкірская мова ў	аўтаноміі	 мае статус дзяржаўнай поруч з расейскаю. Дзейнічае і ўзнаўляецца дзяржаўная праграма захаваньня, вы
sens 1	скаю. Дзейнічае і ўзнаўляецца дзяржаўная праграма захаваньня, вывучэньня і разьвіцьця моваў народаў	аўтаноміі	 (праўда, як пішуць башкірскія аўтары, штораз зь меншым бюджэтам). у 2002 годзе 25,75%, а ў 2010 год
sens 1	 дзяржаўных мовах Рэспублікі Комі гэты статус нададзены комі і расейскай мове. Сярод фіна-вугорскіх	аўтаномія	ў РФ тытульны народ складае найменшы працэнт: 22,5% (у 1926 годзе гэты паказьнік быў 92,2%). У 1959
sens 1	 матывацыі ані вывучаць татарскую мову, ані пагатоў лічыць яе роднаю. Адпаведна татары па-за межамі	аўтаноміі	 імкліва трацяць родную мову (як і беларускія мяншыні па-за межамі Рэспублікі Беларусі, і новыя дыяс
sens 1	руску працуюць дзьве, а 1-я праграма дзяржаўнага радыё — часткова. Што ж, мы выглядаем як расейская	аўтаномія	, прычым ня самая пасьпяховая ў справе зьберажэньня статусу сваёй этнічнай мовы. Да ўдмурцкай трагед
sens 1	кацыі зь ёю — у адной групе не зь дзяржаўнымі мовамі незалежных краін, а з мовамі народаў расейскіх	аўтаномія	ў. Як і яны, беларуская мова ў пачатку працэсу зьнікненьня, што суха зафіксавала ААН. Гэта жорсткая
